,0
3_fault.s,0.030106987000543622
0_dev252.0_.util,0.021175725920242562
1_kbmemused,0.018513952977192594
0_cpu10_.iowait,0.018141842578785913
3_cpu15_.usr,0.017879707712674404
1_dev8.0_avgrq.sz,0.017717137483260263
0_kbinact,0.01727722822245853
34_TxBytes.1,0.01711820886262716
5_cpu16_.usr,0.016970227787654238
3_campg.s,0.01664735985951621
5_dev252.0_tps,0.014217689123660646
4_dev252.0_svctm,0.014126608634387826
3_orq.s,0.012702972224820808
17_TxBytes.1,0.012349087278748103
5_all_..iowait,0.011046242070082509
3_cpu11_.sys,0.010357472016122707
34_RxPacktes.1,0.01009505962605469
1_totsck,0.010049026079297836
5_dev8.0_await,0.010040734492286566
1_dev8.0_.util,0.01
3_cpu21_.usr,0.009982284562628577
1_RxBytes,0.009958622744322593
1_temp2_.temp,0.009951535386003532
3_dev8.0_rd_sec.s,0.009918890445319123
4_iseg.s,0.009843899826239691
2_dev8.5_tps,0.009812598234333279
23_TxBytes,0.00980738147189654
3_oseg.s,0.009738428865816346
5_temp4_degC,0.009696554806656212
1_cpu22_.sys,0.009655710458031241
3_cpu3_.idle,0.00957429904957953
3_cpu13_.sys,0.00956930285899959
1_all_..usr,0.009553337360630458
3_eth1_txkB.s,0.009479547768465683
4_cpu3_.usr,0.009425618540690189
1_temp1_degC,0.009339612558823563
1_cpu6_.iowait,0.00933592244993408
4_cpu16_.usr,0.009307743294581436
3_cpu9_.idle,0.009279550818289132
5_dev8.5_svctm,0.009254449359164396
5_cpu0_.idle,0.009251975557836628
15_RxBytes,0.009251010056242782
0_dev8.0_.util,0.009230711174013358
0_eth1_txkB.s,0.00922190081094466
2_cpu14_.sys,0.009216909439982983
5_dev8.0_tps,0.009178954831994216
42_RxPacktes,0.009130794434884383
40_TxPacktes.1,0.009122790436207307
0_X.dev.mapper.cloud..2.root_MBfsused,0.009113178357946363
0_all_..idle,0.009100759175646194
5_cpu8_.iowait,0.009066837740041508
1_cpu18_.idle,0.00903590900113206
1_i127_intr.s,0.009033231911273368
1_cpu17_.idle,0.00900907204282792
4_dev8.5_tps,0.009005832336101883
15_RxPacktes,0.008942992463550679
2_passive.s,0.008886035176671376
0_ldavg.5,0.008864304415863689
2_cpu20_.idle,0.008849780453268253
2_cpu11_.usr,0.0088218218654461
1_ldavg.5,0.008813240578188346
5_dev8.0_.util,0.00875993999360558
2_i140_intr.s,0.008727046873966691
2_i126_intr.s,0.008673106255076966
1_cpu6_.sys,0.008656427118024439
1_cpu10_.sys,0.008627561532269288
3_dev8.5_tps,0.008620319372230668
1_dev252.0_avgrq.sz,0.008549222416998892
2_i116_intr.s,0.008504688003298289
2_cpu10_.iowait,0.008469523354861739
1_cpu21_.usr,0.008467223760626398
21_RxBytes,0.008445809008635572
2_X..swpused,0.008242894790444023
2_cpu12_.usr,0.008228981339393086
4_i120_intr.s,0.008193811223524859
1_X..memused,0.008072652776103974
0_cpu12_.soft,0.007985951074570775
1_dev8.0_avgqu.sz,0.007847188225488917
1_cpu14_.usr,0.007830930848007447
1_cpu10_.usr,0.007763119640388343
31_RxPacktes,0.007657303684414465
23_RxBytes,0.007481832308187625
1_passive.s,0.0074378499865242155
2_dev8.0_rd_sec.s,0.0071217841460177725
1_TxBytes,0.007076619085173478
4_cpu0_.iowait,0.007060826859240567
3_dev8.0_.util,0.0067306488138329
41_TxPacktes,0.004703411511930893
3_cpu14_.usr,0.0041968147150402745
0_cpu6_.idle,0.003657936379774448
22_TxPacktes,0.0030481874187691543
1_cpu0_.iowait,0.003016374260636997
1_cpu4_.soft,0.0028057052685452727
5_cpu10_.idle,0.0027869731327697816
4_cpu13_.idle,0.002525250001108886
4_temp2_.temp,0.002488369822183677
1_cpu5_.sys,0.002391308130300174
5_i141_intr.s,0.0023010102570566603
20_TxPacktes,0.0022286598678768208
5_cpu6_.idle,0.002100675182324698
2_cpu5_.idle,0.00208914945986105
1_fault.s,0.002088881589237187
1_cpu6_.usr,0.0018943787337812304
0_TxPacktes,0.0017074813628839994
1_dev252.0_await,0.001690729543598348
4_cpu4_.usr,0.0014786095536058735
1_cpu1_.usr,0.00144642905386619
1_i116_intr.s,0.001389445655747135
3_i130_intr.s,0.0013544352693552026
2_campg.s,0.0013222545611283653
5_tcp6sck,0.0013166843465286962
4_dev8.5_avgqu.sz,0.0012859443784187193
2_cpu22_.iowait,0.0012254972259372805
5_rtps,0.0012191717233971673
2_cpu8_.soft,0.0011836317116274567
6_RxPacktes,0.0011810311613039387
40_RxBytes.1,0.0011788291301156717
1_rtps,0.0011698205480287294
5_cpu4_.sys,0.0011201455523630814
3_all_..idle,0.0010987045130461822
1_cpu17_.usr,0.0010882803181292656
2_eth1_rxpck.s,0.001043844476793197
4_tcpsck,0.0010267834479353163
3_cpu17_.usr,0.000973670275156619
4_temp3_degC,0.0009726420039795228
2_all_..iowait,0.000959355678762567
1_cpu19_.idle,0.0009171993084736485
3_ldavg.5,0.0008996627862979746
0_eth0_rxkB.s,0.0008187808559965634
1_temp4_degC,0.0008110647515512194
4_ldavg.1,0.0007895274371575344
2_cpu11_.idle,0.0007544889803030055
2_kbswpcad,0.000751908947522381
2_dev252.0_wr_sec.s,0.0007028866459555566
4_dev252.0_rd_sec.s,0.0007024363651259901
5_dev8.0_avgrq.sz,0.0006979643885455616
0_kbmemfree,0.0006885140369272679
32_TxPacktes,0.0006621568568413409
30_TxPacktes,0.0006142468385297669
2_eth0_txpck.s,0.0006140449750395924
2_cpu19_.idle,0.0006084023427973622
2_file.nr,0.0005891611338632315
0_iseg.s,0.0005869441596274909
29_TxBytes,0.0005766052097028428
4_retrans.s_2,0.0005744616584978482
2_cpu12_.sys,0.0005458426551847851
5_dev252.0_avgqu.sz,0.0005455764170770902
21_RxPacktes,0.0005386735710072504
2_dev8.0_avgqu.sz,0.0004773584011946719
2_sum_intr.s,0.00043788580478551525
1_cpu14_.idle,0.00043318588395478447
41_RxBytes,0.0004089082967528512
36_TxBytes,0.00039856185281229433
4_RxBytes,0.00039727885255147385
2_cpu2_.soft,0.00039256573120755034
3_cpu7_.usr,0.0003680057433953844
0_cpu16_.idle,0.00036154830056447864
1_i120_intr.s,0.00035909733006937353
1_eth0_rxpck.s,0.00033152216466922585
5_bread.s,0.00032848915705415744
17_TxPacktes,0.00029614978251499285
5_cpu12_.usr,0.0002749515393459277
5_cpu6_.sys,0.0002648229240525169
1_cpu2_.iowait,0.0002521425778127313
2_cpu2_.iowait,0.00021427219251298298
5_cpu2_.idle,0.00021275749604445445
1_kbdirty,0.0002102483491585884
0_i132_intr.s,0.00020952588136551585
0_rtps,0.0002054019834959146
2_kbswpused,0.00019812329932717473
5_kbdirty,0.00019687660620179348
4_fault.s,0.0001926462885180933
20_TxBytes.1,0.0001780277956329796
1_bread.s,0.00017771794799645733
15_TxBytes,0.00015399217266731487
1_all_..soft,0.00014423125120873291
0_kbcached,0.00014008074653750033
15_RxBytes.1,0.0001392885032313442
4_all_..soft,0.00013818088940909816
1_dev8.5_tps,0.0001330482251264583
5_cpu22_.usr,0.00013304065570046738
3_eth0_rxpck.s,0.00013258721848511383
0_dev252.0_rd_sec.s,0.00013177296733919643
2_dev252.0_avgqu.sz,0.00012512376696385
22_TxBytes,0.00012479770379744028
1_RxPacktes,0.00012146288091680026
0_cpu16_.sys,0.00011949524038080109
3_eth0_rxkB.s,0.00011446900244633872
2_i137_intr.s,0.00011360043706992464
1_i121_intr.s,0.00011298072426449853
2_dev8.0_await,0.00011281323423919888
2_dev8.5_await,0.00010498458714537027
1_i132_intr.s,0.00010449575499750369
20_RxBytes.1,0.00010436647320789076
21_RxPacktes.1,0.00010322759533262745
1_inode.nr,9.746187033072183e-05
0_i127_intr.s,9.646196397623758e-05
2_cpu2_.idle,9.215530351605586e-05
0_dev252.0_wr_sec.s,9.184159138829175e-05
0_cpu4_.usr,9.072127283710592e-05
1_cpu23_.sys,7.844778820207128e-05
3_dev8.5_.util,7.190170965429629e-05
23_TxPacktes,7.139786552728603e-05
43_RxBytes,6.759548670206334e-05
2_temp2_degC,6.685086817821476e-05
1_cpu23_.idle,6.388717382628756e-05
5_X..swpcad,6.383963122868775e-05
4_inode.nr,5.978858501841735e-05
5_cpu12_.soft,5.934280191372608e-05
2_majflt.s,5.4815909179872985e-05
5_cpu16_.iowait,5.139280531794104e-05
4_cpu14_.usr,4.9623846671977905e-05
4_cpu16_.iowait,4.8464613996468735e-05
0_dev8.5_tps,4.825288787601917e-05
5_cpu14_.usr,4.798103382862384e-05
1_cpu20_.idle,4.637886696843396e-05
5_cpu9_.iowait,4.4756020431161696e-05
5_cpu7_.idle,4.410099273167792e-05
2_cpu6_.sys,4.2891045082682704e-05
3_kbmemfree,4.2828634750473866e-05
40_TxBytes,4.252650666033185e-05
4_i126_intr.s,3.978646926734639e-05
4_cpu12_.sys,3.9550660649858996e-05
21_TxBytes,3.9361248882647806e-05
5_cpu6_.usr,3.841591333039606e-05
3_cpu9_.usr,3.802355043613794e-05
5_sum_intr.s,3.77777358639305e-05
1_dev252.0_avgqu.sz,3.754445323149447e-05
37_RxPacktes,3.653707011532514e-05
1_eth1_txpck.s,3.620368102979382e-05
4_cpu9_.idle,3.52500856458433e-05
2_kbswpfree,3.50419672622791e-05
5_kbswpused,3.36995640769757e-05
4_TxBytes,3.282825703038066e-05
0_dev252.0_avgqu.sz,3.2517398066602244e-05
3_irec.s,3.24510209158938e-05
0_cswch.s,3.210528812853624e-05
2_cpu8_.iowait,3.1779258794645404e-05
4_bwrtn.s,3.161058752615249e-05
2_ldavg.15,3.1395483681815994e-05
5_ldavg.15,2.997121425829132e-05
2_all_..soft,2.9835423434305842e-05
3_X.dev.mapper.cloud..8.root_MBfsused,2.906137910238616e-05
3_cpu13_.usr,2.8618726759349112e-05
38_TxPacktes,2.8123547359035194e-05
2_dev252.0_tps,2.741933389334404e-05
5_eth0_rxkB.s,2.7371407355515367e-05
0_temp2_degC,2.7330530310831948e-05
2_cpu4_.idle,2.525300257981549e-05
0_temp3_.temp,2.4416512773967816e-05
1_all_..idle,2.3615596263129833e-05
2_cpu22_.idle,2.218021201588243e-05
1_eth1_rxpck.s,2.2013752061759437e-05
4_i119_intr.s,2.18749743668309e-05
2_dev8.5_.util,2.1491525995293407e-05
0_cpu0_.iowait,2.031020928086957e-05
1_dev252.0_rd_sec.s,1.9778826736690635e-05
37_RxBytes,1.973377143570774e-05
4_cpu20_.idle,1.952320768593111e-05
1_cpu8_.soft,1.8509544829305083e-05
5_cpu18_.iowait,1.8285953192557263e-05
1_cpu18_.usr,1.731872311727104e-05
0_cpu1_.idle,1.707899351812342e-05
4_campg.s,1.6756832684938406e-05
30_TxBytes.1,1.656934590970494e-05
0_cpu6_.iowait,1.6286173852483055e-05
0_frmpg.s,1.5800384914602e-05
1_i126_intr.s,1.53638240518568e-05
2_totsck,1.5180757990818379e-05
5_dev252.1_svctm,1.4988994650605995e-05
1_cpu2_.usr,1.4593231799921748e-05
4_eth1_rxkB.s,1.4528398028557403e-05
1_cpu8_.iowait,1.4264360392184124e-05
4_cpu3_.idle,1.4186880820822041e-05
2_cpu11_.iowait,1.4007320560850115e-05
0_cpu18_.iowait,1.3478722138401398e-05
0_dev8.0_svctm,1.345316834451675e-05
5_cpu10_.sys,1.3318241211846241e-05
2_eth1_txkB.s,1.3314471500594261e-05
5_cpu7_.usr,1.3163059656123492e-05
0_cpu2_.sys,1.308321480987734e-05
2_oseg.s,1.2588757081789465e-05
5_dev252.0_await,1.2489171658946747e-05
2_i139_intr.s,1.220660060107023e-05
0_dev252.0_avgrq.sz,1.216867459362402e-05
5_cpu14_.iowait,1.18943846206217e-05
30_RxBytes.1,1.171307426496129e-05
5_dev252.0_svctm,1.1491113950085982e-05
4_eth1_txkB.s,1.1244664697296712e-05
4_kbbuffers,1.0083339667077093e-05
5_orq.s,9.844207875451572e-06
0_orq.s,9.723778301809652e-06
5_cpu17_.sys,8.77394504553652e-06
3_totsck,8.452460998354204e-06
35_TxPacktes,8.41253390319872e-06
2_dev252.0_svctm,8.3874073542707e-06
1_cpu3_.usr,7.902089506418551e-06
17_RxBytes.1,7.677930135556302e-06
41_TxBytes,7.447236563612447e-06
4_frmpg.s,7.085963228283621e-06
40_RxPacktes,6.9624047399976066e-06
0_cpu2_.soft,6.85695740879568e-06
3_idel.s,6.72188287741967e-06
4_dev252.0_wr_sec.s,6.674093444397046e-06
4_cpu2_.iowait,6.645012271064202e-06
2_cpu18_.soft,6.526095293691417e-06
42_TxPacktes,6.5121290991776115e-06
5_cpu4_.idle,6.192562734019045e-06
3_i126_intr.s,5.936696972926996e-06
4_dev252.0_avgrq.sz,5.5273764269413234e-06
1_cpu15_.idle,5.436175834969177e-06
4_majflt.s,5.32160629149601e-06
2_cpu16_.iowait,5.124452275850608e-06
4_cpu22_.usr,5.003122059066187e-06
1_i022_intr.s,4.617609777439654e-06
3_cpu20_.idle,4.2197597473304754e-06
3_dev252.0_await,4.118435547196704e-06
0_dev8.5_rd_sec.s,3.736447028224198e-06
0_pgpgin.s,3.6409634558888866e-06
4_cpu12_.idle,3.4987080652183854e-06
3_cpu23_.idle,3.465618112891128e-06
1_cpu2_.sys,3.30547787524713e-06
5_dev8.5_avgrq.sz,3.23304586583891e-06
2_temp2_.temp,2.9613563182176835e-06
5_wtps,2.8749177709093298e-06
2_all_..sys,2.873094132193234e-06
0_cpu14_.soft,2.7720266802739987e-06
0_cpu2_.usr,2.750452655344465e-06
2_frmpg.s,2.7289904201323464e-06
4_all_..idle,2.6392180711970572e-06
3_temp3_.temp,2.602268026471072e-06
0_cpu0_.usr,2.515562275015721e-06
1_i131_intr.s,2.2643120092207905e-06
5_cpu14_.idle,2.182218100917954e-06
4_cpu10_.usr,2.1053943653833463e-06
4_dev8.0_.util,2.088206493239217e-06
0_dev252.0_svctm,1.9496045154561517e-06
31_TxPacktes,1.8235336741957815e-06
1_cpu14_.sys,1.713728649335148e-06
0_dev8.5_avgqu.sz,1.3982878176533557e-06
3_iseg.s,1.3962737209048066e-06
2_cpu22_.usr,1.3932856201313477e-06
4_bread.s,1.3817224384052294e-06
4_X..memused,1.328154903164283e-06
3_tps,1.2414423349772885e-06
5_cpu3_.usr,1.065379812752719e-06
29_TxPacktes,1.0107603815898783e-06
