,score
0_all_..usr,0.999923138672797
5_cpu0_.idle,0.9985679912479767
3_cpu17_.idle,0.9984643096540298
3_cpu13_.sys,0.9968262970015637
4_fault.s,0.9937729198364874
4_dev252.0_svctm,0.957011595993642
1_cpu12_.idle,0.9561521499552695
3_all_..sys,0.9516077554737977
5_iseg.s,0.9447928162292119
41_TxBytes,0.9439463380585077
41_TxBytes.1,0.9439463380585077
5_cpu14_.idle,0.9398957082413486
41_TxPacktes.1,0.9373294739802134
41_TxPacktes,0.9373294739802134
5_idel.s,0.9322549847782207
5_irec.s,0.9322549847782207
1_frmpg.s,0.9310060985202773
43_RxBytes,0.9281203202916047
2_cpu10_.usr,0.9264593331290379
1_kbdirty,0.9245425590337808
4_cpu22_.idle,0.9237889016699744
3_cpu15_.sys,0.9237889016699744
22_RxBytes,0.922553858909375
2_cpu6_.sys,0.9210997228588965
1_cpu6_.sys,0.9210727409168414
0_cpu21_.usr,0.9182834187526268
4_all_..usr,0.9175944215549733
1_i126_intr.s,0.908787819646726
4_temp4_degC,0.9054300078736531
4_temp3_degC,0.9054300078736531
4_temp4_.temp,0.9031696743471159
4_temp3_.temp,0.9031696743471159
4_dev8.5_svctm,0.8919092949017313
1_cpu22_.idle,0.8896224474586122
40_RxBytes.1,0.8741407112496138
40_RxBytes,0.8741407112496138
4_dev8.0_svctm,0.8601919040759078
5_i138_intr.s,0.8543202991928042
2_cpu18_.idle,0.8539992439008748
3_cpu18_.idle,0.8506353416008893
3_kbbuffers,0.8489647619902825
1_cpu11_.usr,0.8459075287574936
2_cpu21_.sys,0.8459075287574936
5_cpu19_.sys,0.8459075287574936
4_cpu18_.sys,0.8459075287574936
3_cpu10_.sys,0.8459075287574936
1_cpu9_.usr,0.8459075287574936
2_cpu13_.usr,0.8459075287574936
3_temp1_.temp,0.8459075287574936
1_cpu7_.usr,0.8459075287574936
4_cpu18_.soft,0.8459075287574936
2_cpu5_.sys,0.8459075287574935
2_cpu5_.usr,0.8459075287574935
1_cpu16_.usr,0.8459075287574935
4_cpu10_.sys,0.8459075287574935
3_temp1_degC,0.8459075287574935
1_cpu2_.usr,0.8459075287574935
1_cpu14_.soft,0.8459075287574935
2_cpu6_.iowait,0.8459075287574935
1_cpu16_.soft,0.8459075287574935
3_cpu16_.usr,0.8459075287574935
2_cpu19_.usr,0.8459075287574935
1_cpu19_.usr,0.8459075287574935
2_cpu14_.usr,0.8459075287574935
1_cpu6_.idle,0.8459075287574935
1_cpu0_.soft,0.8459075287574935
1_cpu8_.usr,0.8459075287574935
5_cpu8_.usr,0.8459075287574935
5_cpu10_.usr,0.8459075287574935
1_cpu8_.iowait,0.8459075287574935
2_blocked,0.8459075287574935
2_cpu6_.soft,0.8459075287574935
0_cpu22_.usr,0.8459075287574935
0_cpu22_.iowait,0.8459075287574935
5_cpu15_.sys,0.8459075287574935
3_cpu12_.usr,0.8459075287574935
4_cpu7_.usr,0.8459075287574935
4_cpu8_.sys,0.8459075287574935
2_cpu0_.sys,0.8443939689482606
0_cpu21_.sys,0.8417857441601461
4_cpu12_.usr,0.8402735422827026
4_cpu20_.usr,0.837012004419982
4_cpu2_.idle,0.8353622033468808
4_cpu0_.idle,0.835130968821895
5_all_..idle,0.8231267720405978
6_TxBytes,0.8073498594734296
23_TxBytes,0.799834382601645
25_RxBytes,0.7860590511619995
1_i132_intr.s,0.7731131876479218
2_i136_intr.s,0.7599368723568678
2_i138_intr.s,0.7569131357516378
21_RxBytes,0.7476573037571971
21_RxBytes.1,0.7476573037571971
1_i130_intr.s,0.7451639919137207
4_cswch.s,0.7445453949340424
3_pgfree.s,0.7287310057122651
4_sum_intr.s,0.7276801301824324
5_i137_intr.s,0.7152073447356508
5_cpu18_.idle,0.7062281567865348
5_oseg.s,0.7039059971421495
5_i141_intr.s,0.7034113423252888
2_all_..sys,0.7007865490517918
2_cpu8_.idle,0.7002701782373953
4_dev252.0_await,0.6980442070799041
3_i132_intr.s,0.6973253539951594
1_i127_intr.s,0.687901149202914
42_TxPacktes,0.6846534249037143
3_kbmemused,0.6816334508386166
0_cpu14_.usr,0.6800869214529704
5_i142_intr.s,0.67983085037708
2_dev252.0_rd_sec.s,0.672370536109973
2_pgpgin.s,0.672370536109973
5_orq.s,0.671308240910489
5_cpu22_.idle,0.6712371553962729
1_orq.s,0.6708925089247767
5_cpu6_.idle,0.6702169389312933
1_irec.s,0.6690443763152778
1_idel.s,0.6690443763152778
1_iseg.s,0.6661943686753841
1_X.dev.mapper.cloud..3.root_MBfsused,0.6607339642460279
4_kbcached,0.6586512694400656
4_X.dev.mapper.cloud..9.root_MBfsused,0.6576943522234696
5_X.dev.mapper.cloud..5.root_MBfsused,0.6576943522234696
5_kbdirty,0.6574911180804613
3_kbcached,0.6571789231385674
3_kbdirty,0.6570875249949264
4_i119_intr.s,0.6567841356104702
1_kbcached,0.6566724249069854
5_kbcached,0.6544191637870361
5_pgfree.s,0.6529951928532683
5_temp1_.temp,0.6521013960406936
5_temp2_.temp,0.6521013960406936
5_temp2_degC,0.6465772941358675
5_temp1_degC,0.6465772941358675
2_all_..soft,0.6380361517151149
3_kbactive,0.6373477521329616
1_oseg.s,0.6338842062653698
0_all_..soft,0.6285997051581117
4_kbactive,0.6234429411463912
0_dev8.0_svctm,0.6206668214522183
0_dev252.0_svctm,0.6206668214522183
0_dev8.5_svctm,0.6206668214522183
3_cpu13_.idle,0.6172441726252031
4_frmpg.s,0.6139694918059841
2_frmpg.s,0.611824639960502
2_temp4_degC,0.6086947132550798
4_cpu4_.sys,0.6086947132550798
2_temp3_degC,0.6086947132550798
1_kbmemused,0.6083656638195084
5_cpu4_.usr,0.6079345168791401
0_cpu12_.usr,0.6053546432261027
1_kbactive,0.605111533646938
2_temp4_.temp,0.6040346760993548
2_temp3_.temp,0.6040346760993548
1_i133_intr.s,0.6024067936383168
2_cpu21_.usr,0.5978748478285963
0_kbactive,0.5962365990210665
43_RxPacktes,0.5958541017702867
0_kbdirty,0.5846984424905638
0_cpu4_.idle,0.5845252859956117
0_i131_intr.s,0.5845252859956115
3_all_..idle,0.5817150815513664
37_RxBytes,0.5762722633885958
5_kbactive,0.5754723823970177
24_TxBytes,0.5740366443096069
5_i140_intr.s,0.565847137709587
5_kbmemused,0.5634730362372657
3_X.dev.mapper.cloud..8.root_MBfsused,0.5547503496948322
2_X.dev.mapper.cloud..7.root_MBfsused,0.5547503496948322
1_dev252.0_avgrq.sz,0.5533129871212316
2_ldavg.5,0.5404461222288792
4_cpu6_.idle,0.5404461222288792
2_cpu20_.idle,0.5404461222288792
0_cpu16_.idle,0.5404461222288792
0_cpu17_.idle,0.5404461222288792
5_cpu1_.idle,0.5404461222288792
5_cpu5_.idle,0.5404461222288792
2_ldavg.15,0.5404461222288792
0_cpu23_.idle,0.5404461222288792
2_all_..iowait,0.5404461222288791
2_cpu23_.idle,0.5404461222288791
4_cpu16_.idle,0.5404461222288791
3_X..memused,0.5404461222288791
0_cpu0_.sys,0.5337946333604298
1_cpu12_.usr,0.5334519599436691
4_temp2_.temp,0.5331265062134354
4_temp1_.temp,0.5331265062134354
4_temp1_degC,0.5330572098639357
4_temp2_degC,0.5330572098639357
2_cpu12_.sys,0.5323731025207424
2_i139_intr.s,0.5312521215177728
1_cpu10_.idle,0.5310712321463077
4_pgfree.s,0.5274059843527017
1_cpu20_.sys,0.5272148765779568
4_cpu17_.sys,0.5270624392537883
4_cpu11_.idle,0.5262534198782177
0_temp2_degC,0.5262534198782177
3_cpu4_.idle,0.5262534198782177
3_cpu8_.idle,0.5262534198782177
0_temp2_.temp,0.5262534198782176
2_cpu15_.idle,0.5262534198782176
2_cpu22_.idle,0.5262534198782176
1_cpu0_.usr,0.5257796237325499
1_cpu20_.usr,0.519996195095244
4_cpu10_.usr,0.5195701392848678
42_RxPacktes,0.5179464206983031
42_TxBytes,0.5166136864957321
2_iseg.s,0.5141926869400429
4_dev8.5_await,0.5125562995561644
2_kbactive,0.5120881765004469
