1.093750000000000000e-01
3.050781249999999778e-01
2.613281250000000222e-01
2.710937500000000222e-01
2.691406250000000222e-01
3.531250000000000222e-01
5.316406249999999778e-01
7.054687499999999778e-01
8.058593750000000444e-01
8.289062499999999556e-01
8.800781250000000444e-01
9.449218750000000222e-01
