,0
3_i131_intr.s,0.1116041398583878
3_sum_intr.s,0.06470307965980841
3_i130_intr.s,0.048438738295931746
1_cpu12_.usr,0.043166790432954114
1_cswch.s,0.039004218738379316
1_cpu18_.usr,0.02501107853529927
3_cpu3_.idle,0.024551558839018172
0_kbdirty,0.022761688194943487
3_oseg.s,0.021893209687379935
1_passive.s,0.018952439629855395
3_fault.s,0.018823260712494915
5_i136_intr.s,0.016083729046268046
1_cpu21_.usr,0.014349226554768075
3_cswch.s,0.013799999565136025
1_sum_intr.s,0.012876986102075678
0_i132_intr.s,0.012212332579712484
1_cpu0_.soft,0.012087420945660309
3_cpu15_.usr,0.011424055486109239
5_i139_intr.s,0.011307563916663503
1_i128_intr.s,0.009602985054210388
2_eth1_rxpck.s,0.009190396963484447
3_cpu2_.usr,0.00795555232575644
1_cpu22_.usr,0.00793521997291545
0_retrans.s_2,0.00772619860044954
1_cpu14_.iowait,0.007694285340966624
0_frmpg.s,0.007598854464487227
1_all_..iowait,0.00754071379630295
5_orq.s,0.007364437613216471
1_oseg.s,0.007074040422354398
3_cpu3_.usr,0.006691711980094178
1_cpu15_.usr,0.006439280111082335
3_i129_intr.s,0.006398593545166875
1_cpu16_.usr,0.006335497181845434
3_cpu5_.usr,0.006104080210006182
1_cpu2_.usr,0.006068934203993736
4_i124_intr.s,0.006058678182986617
1_i129_intr.s,0.005957531322198103
1_i127_intr.s,0.00585945306145047
0_temp2_degC,0.005855223534825303
1_i132_intr.s,0.005813640027018411
5_ldavg.5,0.005784912981790525
2_temp2_.temp,0.005760256161509118
3_all_..idle,0.00575082729729105
3_cpu13_.idle,0.0057498792501186205
4_oseg.s,0.005723248120906701
2_temp2_degC,0.005650469658430286
4_kbcached,0.005608104123241587
1_cpu8_.usr,0.005445810019408265
3_cpu8_.idle,0.0054138661104721686
3_cpu11_.usr,0.0053570082868413735
3_cpu7_.usr,0.005319380124524534
5_i140_intr.s,0.005278036253146293
5_temp4_.temp,0.005062000885413571
4_orq.s,0.004968229358062689
0_kbinact,0.004357493900318461
