1.718750000000000000e-01
1.757812500000000000e-01
2.492187499999999889e-01
2.855468749999999778e-01
2.890625000000000000e-01
3.308593750000000111e-01
3.624999999999999889e-01
4.082031250000000000e-01
4.515624999999999778e-01
5.124999999999999556e-01
5.628906249999999778e-01
6.394531249999999556e-01
