,-1
36_TxBytes,9950.071479742803
36_TxBytes.1,9950.071479742803
34_TxBytes,9552.636193724047
34_TxBytes.1,9552.636193724047
20_TxBytes,6741.757766464655
20_TxBytes.1,6741.757766464655
36_RxBytes,6648.297112249041
36_RxBytes.1,6648.297112249041
15_TxBytes.1,6356.648707461103
15_TxBytes,6356.648707461103
0_TxBytes.1,6305.17986394769
0_TxBytes,6305.17986394769
34_RxBytes,6209.14376756396
34_RxBytes.1,6209.14376756396
21_TxBytes,6024.109649481178
21_TxBytes.1,6024.109649481178
40_TxBytes,5959.018846024335
40_TxBytes.1,5959.018846024335
4_TxBytes.1,5878.670640608044
4_TxBytes,5878.670640608044
41_TxBytes,5752.701629088531
41_TxBytes.1,5752.70162908853
30_TxBytes,5639.35480079236
30_TxBytes.1,5639.35480079236
29_TxBytes.1,5138.686389007062
29_TxBytes,5138.686389007062
17_TxBytes.1,5083.589604315354
17_TxBytes,5083.589604315354
21_RxBytes,4554.4877851425235
21_RxBytes.1,4554.4877851425235
20_RxBytes.1,4196.050163101381
20_RxBytes,4196.050163101381
40_RxBytes,3840.264670519611
40_RxBytes.1,3840.264670519611
17_RxBytes.1,3752.148728154622
17_RxBytes,3752.148728154622
4_RxBytes.1,3742.9752050618567
4_RxBytes,3742.9752050618567
0_RxBytes.1,3726.411919967229
0_RxBytes,3726.411919967229
41_RxBytes.1,3709.4594771195952
41_RxBytes,3709.4594771195952
29_RxBytes.1,3585.3050863748995
29_RxBytes,3585.3050863748995
15_RxBytes.1,3344.7601031655104
15_RxBytes,3344.7601031655104
30_RxBytes,3290.836991827026
30_RxBytes.1,3290.836991827026
35_TxBytes,2091.357282713762
37_TxBytes,1799.631933626096
25_TxBytes,1774.452970403294
5_TxBytes,1654.625585441302
35_RxBytes,1523.298142027754
22_TxBytes,1425.520438162957
24_TxBytes,1372.2467911064698
38_TxBytes,1327.568001326147
32_TxBytes,1254.9805786136203
23_TxBytes,1252.9492710032064
6_TxBytes,1150.3872232642916
42_TxBytes,1089.8112386075727
24_RxBytes,1084.854191526745
38_RxBytes,1064.4163899149758
6_RxBytes,989.1053074508386
1_TxBytes,866.0760503349943
23_RxBytes,851.7960508761291
1_RxBytes,840.6504093318244
