,score
4_i124_intr.s,0.5234617632979284
1_i129_intr.s,0.5199012603613744
0_i131_intr.s,0.5161734213329863
4_i123_intr.s,0.513410944468949
5_i141_intr.s,0.5101582205737446
5_cpu11_.iowait,0.5084771596110775
2_passive.s,0.5082643160762648
1_i127_intr.s,0.5048395444983231
2_i141_intr.s,0.5030343154902422
1_iseg.s,0.5026205507262488
1_irec.s,0.502156625847891
1_idel.s,0.5021450712795152
4_iseg.s,0.5006240044200492
4_idel.s,0.5002892794710926
4_irec.s,0.5002821362305039
1_i131_intr.s,0.4984173928975717
3_i126_intr.s,0.49739882428091553
2_i135_intr.s,0.497307964811778
2_i136_intr.s,0.4969815276181376
3_iseg.s,0.49671542846691114
3_idel.s,0.4965108849642435
3_irec.s,0.4964865249658094
1_i132_intr.s,0.49605487843847934
3_i133_intr.s,0.4956106218507055
4_i119_intr.s,0.49515953573319066
3_i129_intr.s,0.49367925794297274
4_eth1_rxpck.s,0.4916845993811402
2_iseg.s,0.49115629108867287
2_idel.s,0.49059086332725704
2_irec.s,0.49059035168538423
0_iseg.s,0.49046593035681335
0_irec.s,0.4902401414574994
0_idel.s,0.4902351471406351
5_irec.s,0.4899977356506377
5_idel.s,0.48993720179105044
5_iseg.s,0.4898341289437663
2_i142_intr.s,0.48670595314742304
3_i132_intr.s,0.4846073771232707
3_orq.s,0.4829561166445073
5_oseg.s,0.4823414384913797
5_i142_intr.s,0.4818754895917076
5_i136_intr.s,0.48145421970268587
1_i128_intr.s,0.48135510608817605
4_orq.s,0.48126239937689363
2_orq.s,0.4811895915879235
5_orq.s,0.4806698305070496
3_oseg.s,0.4805344458472699
1_orq.s,0.4800585517288255
0_eth1_rxpck.s,0.47996317925173154
2_oseg.s,0.47878274248678865
2_i139_intr.s,0.4784047604435299
5_frmpg.s,0.47813076014404576
5_i139_intr.s,0.47796134867439
0_i128_intr.s,0.4779124158992188
4_i118_intr.s,0.47688694317727953
4_oseg.s,0.47685845071047345
1_oseg.s,0.47660299132390155
0_orq.s,0.47509936116799933
2_eth1_txpck.s,0.4750257391435371
0_oseg.s,0.47349746461410447
3_i128_intr.s,0.47222242690554433
2_eth1_rxpck.s,0.4702692680733218
4_eth1_txpck.s,0.46995904080780754
3_i127_intr.s,0.4692518558782938
0_i133_intr.s,0.46885169137816907
41_RxBytes.1,0.46701045647063694
41_RxBytes,0.46701045647063694
40_TxBytes.1,0.4665436588628037
40_TxBytes,0.4665436588628037
0_eth1_txpck.s,0.4661067838846292
2_i138_intr.s,0.4655947782456012
5_i137_intr.s,0.4642168915748632
41_RxPacktes,0.4633111301862967
41_RxPacktes.1,0.4633111301862967
4_eth1_rxkB.s,0.46312920505213384
29_TxPacktes.1,0.46308635010574517
29_TxPacktes,0.46308635010574517
40_RxPacktes,0.46231423984252973
40_RxPacktes.1,0.46231423984252973
40_TxPacktes,0.4617647287294397
40_TxPacktes.1,0.4617647287294397
30_RxPacktes.1,0.4616813436098845
30_RxPacktes,0.4616813436098845
29_TxBytes.1,0.4616272488555193
29_TxBytes,0.4616272488555193
4_i122_intr.s,0.4612864485986917
30_TxPacktes,0.4612324074757527
30_TxPacktes.1,0.4612324074757527
41_TxPacktes,0.46116665124960066
41_TxPacktes.1,0.46116665124960066
30_TxBytes,0.46071429760532745
30_TxBytes.1,0.46071429760532745
29_RxPacktes,0.46059996806122167
29_RxPacktes.1,0.46059996806122167
41_TxBytes,0.460146139736073
41_TxBytes.1,0.460146139736073
29_RxBytes,0.459390554739546
29_RxBytes.1,0.459390554739546
40_RxBytes.1,0.4591997560397289
40_RxBytes,0.4591997560397289
30_RxBytes.1,0.45852647878477576
30_RxBytes,0.45852647878477576
15_RxPacktes,0.4585096181627893
15_RxPacktes.1,0.4585096181627893
0_i127_intr.s,0.45775235885911875
4_RxBytes,0.4574920345848496
4_RxBytes.1,0.4574920345848496
2_eth1_.ifutil,0.45660273891124226
4_TxBytes,0.45642337489988
4_TxBytes.1,0.45642337489988
2_eth1_txkB.s,0.45638168659575107
15_TxBytes.1,0.4563048657532585
15_TxBytes,0.4563048657532585
15_RxBytes,0.4562339027059639
15_RxBytes.1,0.4562339027059639
0_eth1_rxkB.s,0.4559221852836894
17_TxPacktes,0.45582916212131663
17_TxPacktes.1,0.45582916212131663
17_TxBytes,0.4556417123442345
17_TxBytes.1,0.4556417123442345
0_i132_intr.s,0.4537529179598877
1_eth1_rxpck.s,0.45343252630114855
3_eth1_rxpck.s,0.4532579929928998
4_TxPacktes.1,0.4526179397231072
4_TxPacktes,0.4526179397231072
