,-1
34_TxBytes,707.0694555272803
34_TxBytes.1,707.0694555272803
40_TxBytes,487.8390637058051
40_TxBytes.1,487.8390637058051
36_RxBytes.1,467.96565314598837
36_RxBytes,467.96565314598837
41_TxBytes.1,460.25516011688904
41_TxBytes,460.25516011688904
17_TxBytes.1,444.5898523093346
17_TxBytes,444.5898523093346
20_TxBytes,433.13640391769565
20_TxBytes.1,433.13640391769565
30_TxBytes,412.2871407451903
30_TxBytes.1,412.2871407451903
40_RxBytes,384.7928236692223
40_RxBytes.1,384.7928236692223
5_TxBytes,331.23636149597604
37_TxBytes,320.4901833480937
25_TxBytes,318.0831736094214
0_TxBytes.1,286.76082381725433
0_TxBytes,286.76082381725433
34_RxBytes,260.1978022739731
34_RxBytes.1,260.1978022739731
21_RxBytes.1,240.57187758584658
21_RxBytes,240.57187758584658
41_RxBytes.1,225.36643324392878
41_RxBytes,225.36643324392878
22_TxBytes,222.709419441539
4_RxBytes,210.97523379264132
4_RxBytes.1,210.97523379264132
24_RxBytes,203.85566090586977
38_RxBytes,200.25457805666454
15_RxBytes.1,199.4289642942937
15_RxBytes,199.4289642942937
6_RxBytes,197.33496910322057
36_TxBytes,192.3981855514145
36_TxBytes.1,192.3981855514145
29_RxBytes,189.77587785697798
29_RxBytes.1,189.77587785697798
42_TxBytes,163.7303030253983
32_TxBytes,137.47255713251943
23_RxBytes,128.94097782745786
43_RxBytes,124.61021320827855
31_RxBytes,116.62680778547939
1_RxBytes,115.26765910663559
4_TxBytes.1,113.17593059927616
4_TxBytes,113.17593059927616
24_TxBytes,106.30212098167578
20_RxBytes,105.39045697915847
20_RxBytes.1,105.39045697915847
29_TxBytes,103.72592619773785
29_TxBytes.1,103.72592619773785
38_TxBytes,101.3321587401246
5_fault.s,99.86825249524578
35_RxBytes,92.99538232855174
15_TxBytes,82.01734664887277
15_TxBytes.1,82.01734664887277
6_TxBytes,72.26161075327512
23_TxBytes,69.50887225018712
30_RxBytes,67.66992857557415
30_RxBytes.1,67.66992857557415
17_RxBytes,67.60034937272903
17_RxBytes.1,67.60034937272903
21_TxBytes,65.29802346348448
21_TxBytes.1,65.29802346348448
43_TxBytes,64.61409692567442
0_RxBytes.1,64.08433517076377
0_RxBytes,64.08433517076377
31_TxBytes,56.17728936213793
37_RxBytes,52.60241510798011
1_TxBytes,51.406417937002765
22_RxBytes,50.10284522056178
25_RxBytes,50.09814554238982
5_RxBytes,40.26471390022803
42_RxBytes,25.180713350704973
35_TxBytes,23.240247256026535
5_dev252.0_wr_sec.s,21.40000312580394
5_bwrtn.s,21.40000312580394
5_dev8.5_wr_sec.s,21.40000312580394
5_dev8.0_wr_sec.s,21.40000312580394
2_dev252.0_wr_sec.s,20.43349678083462
2_dev8.0_wr_sec.s,20.43349678083462
2_dev8.5_wr_sec.s,20.43349678083462
2_bwrtn.s,20.43349678083462
0_cswch.s,17.99568110486794
5_cswch.s,16.87722709958656
32_RxBytes,15.576962994085152
5_sum_intr.s,11.636058888212485
3_kbdirty,11.145648753713877
5_pgpgout.s,10.70000156290197
2_pgpgout.s,10.21674839041731
0_kbactive,9.186403955369778
1_kbactive,8.192504968797408
5_kbmemused,7.623977645565775
5_kbmemfree,7.62377363567281
2_kbactive,6.85503602845508
4_kbactive,6.703701671387445
1_kbmemused,6.634169117032697
1_kbmemfree,6.6341114098090745
5_kbdirty,6.512410748977275
3_kbactive,6.237428186894189
1_kbcached,6.200618580735285
0_kbcached,6.110635970511162
5_kbactive,5.908173729083289
4_kbmemused,5.838641223011259
4_kbmemfree,5.838466977082204
3_kbcached,5.803877082390559
3_kbmemused,5.742523546271667
3_kbmemfree,5.74248905568049
0_kbmemused,5.30488101244326
0_kbmemfree,5.304841802912992
5_kbcached,5.259890981574658
4_kbcached,5.096286210933801
2_kbmemused,5.047203489461719
2_kbmemfree,5.047063221293192
2_kbcached,5.026754174452204
0_kbdirty,4.028030088332448
3_cswch.s,3.6454001433002476
2_fault.s,3.1856763384265783
0_kbinact,3.118711616990938
1_fault.s,3.0481314377625934
2_cswch.s,3.002587833290349
2_sum_intr.s,2.98507286622827
0_sum_intr.s,2.8709905234943434
1_kbdirty,2.8548765525361492
1_kbinact,2.5174652084650524
4_kbinact,2.1718505414463447
2_dev252.0_avgrq.sz,1.9807769473400658
2_dev8.0_avgrq.sz,1.9645732174098962
2_dev8.5_avgrq.sz,1.9600156108689515
2_kbinact,1.9059931616383166
0_frmpg.s,1.7293944032915358
2_frmpg.s,1.6954228714856974
4_kbdirty,1.6891847138434268
0_fault.s,1.6882521633377843
4_fault.s,1.6186896603606118
4_frmpg.s,1.3577418088269664
5_kbinact,1.075700267415716
2_kbdirty,1.0582974465821453
3_kbinact,0.9652671697553415
1_sum_intr.s,0.9027554307722159
5_dev8.5_avgrq.sz,0.8759935354626541
5_pgfree.s,0.8488370501881859
5_dev8.0_avgrq.sz,0.8339432282423851
4_cswch.s,0.7731179787689532
5_dev252.0_avgrq.sz,0.7274135504695756
3_campg.s,0.7267515251787658
1_frmpg.s,0.6921491837235463
5_frmpg.s,0.655585932848379
4_campg.s,0.6313111465278195
2_campg.s,0.5998094935103557
0_campg.s,0.581252320823531
4_pgfree.s,0.5170267304798928
4_sum_intr.s,0.4936571426202437
36_RxPacktes.1,0.4742472147855957
36_RxPacktes,0.4742472147855957
3_fault.s,0.45055811970038306
34_TxPacktes.1,0.43670051313545843
34_TxPacktes,0.43670051313545843
3_frmpg.s,0.4325482851173111
41_RxPacktes,0.4156986788508375
41_RxPacktes.1,0.4156986788508375
0_TxPacktes,0.3918060063189959
0_TxPacktes.1,0.3918060063189959
40_TxPacktes.1,0.3828955341191515
40_TxPacktes,0.3828955341191515
40_RxPacktes.1,0.3803025655510881
40_RxPacktes,0.3803025655510881
0_pgfree.s,0.3474497456460224
3_pgfree.s,0.3439684033349916
36_TxPacktes,0.33546537383707714
36_TxPacktes.1,0.33546537383707714
37_TxPacktes,0.32540954866032623
17_TxPacktes.1,0.32132905460952194
17_TxPacktes,0.32132905460952194
25_TxPacktes,0.3213105431889824
38_RxPacktes,0.31824051996219194
5_TxPacktes,0.3172113702309045
24_RxPacktes,0.31618961435138504
15_RxPacktes.1,0.31210142497172827
15_RxPacktes,0.31210142497172827
21_RxPacktes,0.31144621507280973
21_RxPacktes.1,0.31144621507280973
20_TxPacktes,0.3094042946873117
20_TxPacktes.1,0.3094042946873117
34_RxPacktes,0.3084192939433153
34_RxPacktes.1,0.3084192939433153
6_RxPacktes,0.30491783899924396
1_cswch.s,0.30266005164797927
41_TxPacktes.1,0.2959137652414842
41_TxPacktes,0.2959137652414842
0_RxPacktes.1,0.2925887758341104
0_RxPacktes,0.2925887758341104
3_sum_intr.s,0.2915080672311079
4_RxPacktes,0.2895886584528854
4_RxPacktes.1,0.2895886584528854
2_pgfree.s,0.2703932110860688
3_kbcommit,0.25154211314516517
30_TxPacktes,0.24450257260233993
30_TxPacktes.1,0.24450257260233993
29_RxPacktes,0.24347730748740687
29_RxPacktes.1,0.24347730748740687
22_TxPacktes,0.24244579893917487
2_eth1_rxpck.s,0.2403984139014551
23_RxPacktes,0.2219767825881186
1_dev252.0_wr_sec.s,0.2181149461143473
1_bwrtn.s,0.2181149461143473
1_dev8.5_wr_sec.s,0.2181149461143473
1_dev8.0_wr_sec.s,0.2181149461143473
43_RxPacktes,0.21797705917136537
31_RxPacktes,0.21284022330570387
1_RxPacktes,0.20874200993206235
32_TxPacktes,0.20823325978402832
42_TxPacktes,0.20209528973466756
4_TxPacktes,0.18623371007962852
4_TxPacktes.1,0.18623371007962852
5_RxPacktes,0.18515323868591707
1_eth1_rxpck.s,0.18124199416525574
6_TxPacktes,0.1810577756990389
4_idel.s,0.1778325870137072
4_irec.s,0.1778325870137072
4_iseg.s,0.17731889074616794
25_RxPacktes,0.174915841787831
24_TxPacktes,0.16775244551612653
1_pgfree.s,0.16682028674978916
38_TxPacktes,0.16365854737360802
37_RxPacktes,0.15649197946303275
0_eth1_rxpck.s,0.15143157181140302
21_TxPacktes.1,0.15084742095874248
21_TxPacktes,0.15084742095874248
4_eth1_rxpck.s,0.148351372923514
31_TxPacktes,0.14580502832454093
1_eth1_txpck.s,0.14545907648654968
3_dev8.0_wr_sec.s,0.14540996407623155
3_dev8.5_wr_sec.s,0.14540996407623155
3_dev252.0_wr_sec.s,0.14540996407623155
3_bwrtn.s,0.14540996407623155
35_RxPacktes,0.14318693072772684
3_orq.s,0.14240720627472106
2_eth1_txpck.s,0.14233912835497065
5_eth1_rxpck.s,0.13966718498696343
22_RxPacktes,0.13909825971869283
0_idel.s,0.13723983008052237
0_irec.s,0.13723983008052237
3_oseg.s,0.13676070866226062
32_RxPacktes,0.1355591632922881
23_TxPacktes,0.1350098252996871
30_RxPacktes,0.13500911183608783
30_RxPacktes.1,0.13500911183608783
17_RxPacktes.1,0.13398578664702962
17_RxPacktes,0.13398578664702962
1_TxPacktes,0.13351171642173235
0_iseg.s,0.13210541750791244
42_RxPacktes,0.13044798732580093
4_oseg.s,0.1269307907405636
29_TxPacktes.1,0.12682308554078905
29_TxPacktes,0.12682308554078905
4_orq.s,0.12590583918907675
43_TxPacktes,0.12532777941168977
15_TxPacktes.1,0.12477677496910286
15_TxPacktes,0.12477677496910286
2_bread.s,0.12459153603741022
2_dev252.0_rd_sec.s,0.12459153603741022
2_dev8.5_rd_sec.s,0.12459153603741022
2_dev8.0_rd_sec.s,0.12459153603741022
3_iseg.s,0.12281658741135344
5_eth1_txpck.s,0.1176866244486216
3_idel.s,0.11667123134890363
3_irec.s,0.11667123134890363
4_eth1_txkB.s,0.11593826740417447
20_RxPacktes,0.11555778226890877
20_RxPacktes.1,0.11555778226890877
3_eth1_rxpck.s,0.11458004311883767
4_bread.s,0.11290981810414225
4_dev8.0_rd_sec.s,0.11290981810414225
4_dev252.0_rd_sec.s,0.11290981810414225
4_dev8.5_rd_sec.s,0.11290981810414225
35_TxPacktes,0.10943470843447613
1_pgpgout.s,0.10905747305717366
4_eth1_txpck.s,0.10231506876808745
2_eth1_rxkB.s,0.10173572026839624
2_orq.s,0.09691190446356977
2_oseg.s,0.09592927443088431
5_eth1_rxkB.s,0.09218446282332132
0_oseg.s,0.09161246309385289
0_orq.s,0.08751262152226089
2_iseg.s,0.08743006031186379
2_idel.s,0.08740933129969092
2_irec.s,0.08740933129969092
4_eth1_rxkB.s,0.07943212039796992
5_bread.s,0.07584959799093478
5_dev8.0_rd_sec.s,0.07584959799093478
5_dev8.5_rd_sec.s,0.07584959799093478
5_dev252.0_rd_sec.s,0.07584959799093478
3_eth1_txkB.s,0.07506672815260057
0_eth1_txpck.s,0.07466451768560008
1_eth1_txkB.s,0.0737218421711602
3_i129_intr.s,0.0729599033944087
3_pgpgout.s,0.07270498203811578
3_eth1_txpck.s,0.07059291936232581
5_campg.s,0.06958822836264278
5_iseg.s,0.06442359164446396
5_irec.s,0.06340113947358689
5_idel.s,0.06340113947358689
1_eth1_rxkB.s,0.06297885864345806
2_pgpgin.s,0.06229576801870511
5_wtps,0.061565026253751265
1_oseg.s,0.06137662803792203
1_orq.s,0.06137655475099146
5_eth1_txkB.s,0.06020200104219922
0_i129_intr.s,0.059569931159623044
5_orq.s,0.05931365554191577
5_oseg.s,0.05931365554191577
0_dev252.0_rd_sec.s,0.0582387600425607
0_dev8.5_rd_sec.s,0.0582387600425607
0_bread.s,0.0582387600425607
0_dev8.0_rd_sec.s,0.0582387600425607
4_pgpgin.s,0.05645490905207112
1_iseg.s,0.05420274060833065
1_dev252.0_rd_sec.s,0.05345117159436324
1_dev8.0_rd_sec.s,0.05345117159436324
1_dev8.5_rd_sec.s,0.05345117159436324
1_bread.s,0.05345117159436324
0_eth1_rxkB.s,0.05344073222761516
1_idel.s,0.05318015342184312
1_irec.s,0.05318015342184312
2_eth1_txkB.s,0.05180158378283834
1_i127_intr.s,0.051450648631340835
4_i121_intr.s,0.05126518963432521
4_i124_intr.s,0.0508573246570116
1_campg.s,0.05072083609563297
5_dev252.0_tps,0.050002427588896926
3_dev8.5_avgrq.sz,0.04846998802541051
2_i140_intr.s,0.047387709539837806
0_i133_intr.s,0.047173023784732884
4_i119_intr.s,0.04566949189740321
5_i116_intr.s,0.04468249857454418
0_eth1_txkB.s,0.04352594521803163
