3.378906250000000000e-01
7.152343749999999778e-01
7.486328125000000222e-01
7.914062499999999778e-01
8.185546875000000444e-01
8.335937500000000222e-01
8.457031250000000000e-01
8.568359374999999778e-01
8.720703125000000000e-01
8.867187500000000000e-01
9.103515625000000444e-01
9.312500000000000222e-01
