0.000000000000000000e+00
8.440000000000000000e+02
1.688000000000000000e+03
2.532000000000000000e+03
3.376000000000000000e+03
4.220000000000000000e+03
5.064000000000000000e+03
5.908000000000000000e+03
6.752000000000000000e+03
7.596000000000000000e+03
