,score
5_frmpg.s,0.159573066178612
0_kbswpused,0.15824850064413024
2_cpu0_.soft,0.15819003829729003
5_all_..sys,0.15810904054555608
1_cpu2_.usr,0.15803597239947306
4_dev8.5_.util,0.1575353788442528
4_all_..usr,0.15355579103067427
1_pgfree.s,0.15334162689326183
5_pgfree.s,0.1514349584433133
5_cpu4_.usr,0.1512955612514525
2_all_..usr,0.1505059248854592
4_campg.s,0.149879881779767
1_cpu0_.soft,0.1497439791838939
2_cpu14_.usr,0.14918036367288873
5_all_..usr,0.14891066123374916
2_dev8.5_tps,0.14733132924130446
0_rtps,0.1466845284369738
2_dev8.0_tps,0.14558786424903494
1_campg.s,0.14531057284800894
2_cpu10_.usr,0.14520381940693883
4_dev252.0_.util,0.14502123838497427
5_tcp6sck,0.1449963575759172
5_totsck,0.1449891975634817
2_tps,0.14496425494150814
4_dev8.0_.util,0.14483422548833508
0_cpu2_.usr,0.14479455828662244
5_cpu18_.soft,0.14441793566332833
3_temp4_degC,0.1434474873180106
2_i116_intr.s,0.1433071293049178
3_temp4_.temp,0.14299015648235788
5_cpu8_.usr,0.14241706745935023
3_cpu13_.sys,0.1402989303679392
0_dev252.0_rd_sec.s,0.1391939171654038
2_dev252.0_tps,0.1391807465377907
1_all_..usr,0.1369315865869518
4_cpu12_.soft,0.1364900006637768
1_dev8.5_.util,0.13644337071077842
3_rtps,0.13480006983005297
3_cpu15_.sys,0.13336193029515248
2_dev8.5_.util,0.13231597198363984
5_ldavg.1,0.1320673043489335
3_temp3_degC,0.1305972896353277
3_temp3_.temp,0.1302523237449851
1_ldavg.1,0.12963790981886397
2_cpu8_.usr,0.12920315633969856
1_dev252.0_.util,0.12890619121545258
5_cpu18_.sys,0.12883638748790374
1_dev8.0_.util,0.12844493035340537
4_cpu12_.sys,0.12772510535918816
1_all_..iowait,0.12678646092450424
4_cpu22_.usr,0.1266423478132434
2_temp4_.temp,0.12616979379276747
2_temp4_degC,0.12607761729502848
2_kbdirty,0.1258573421592532
4_cpu16_.usr,0.12515731433840835
5_cpu4_.sys,0.12497460497436146
2_cpu22_.soft,0.1249519455398077
0_cpu2_.soft,0.12454153637684653
5_cpu2_.soft,0.12420491304361742
2_dev8.0_.util,0.1242012493398779
1_cpu14_.soft,0.12408558020309428
4_temp4_.temp,0.12399510792936533
4_temp3_.temp,0.12397107479303575
4_temp4_degC,0.12379772455020337
4_temp3_degC,0.12377406273459846
2_dev252.0_.util,0.1237685232797186
4_all_..iowait,0.12256579723322517
2_all_..iowait,0.12252221089549487
4_cpu20_.usr,0.12236914768176178
3_cpu21_.sys,0.12203370921620722
3_cpu17_.usr,0.12172787860280813
2_cpu18_.usr,0.12167063143010592
2_cpu12_.usr,0.12113073490606162
2_cpu20_.usr,0.11984691006287336
4_cpu16_.soft,0.11886172874081605
0_i116_intr.s,0.117528965100784
0_cpu0_.sys,0.11661275781190934
0_all_..usr,0.11646962570521602
1_cpu6_.usr,0.11629418277964843
3_all_..usr,0.11588369121436516
5_dev252.0_.util,0.11551576962619775
5_dev8.5_.util,0.11508989262948513
0_cpu8_.usr,0.11441934636976434
5_cpu20_.usr,0.1144003832000155
4_cpu6_.soft,0.11438037986999164
