,score
1_temp1_degC,0.2893721725877235
1_temp1_.temp,0.28919313660360724
3_all_..sys,0.2825475910890087
0_temp3_.temp,0.2722339210686846
0_temp4_.temp,0.27222894207989284
0_temp3_degC,0.2719801992058337
0_temp4_degC,0.271972574758346
5_temp1_.temp,0.2713868362467602
5_temp2_.temp,0.2713532846533266
5_temp1_degC,0.27132079796076897
5_temp2_degC,0.27128897932113705
0_all_..usr,0.2684756292619159
1_kbdirty,0.26693134137575303
0_kbdirty,0.2668069357885596
3_cpu13_.sys,0.2664066092225321
4_temp2_.temp,0.2654180474079388
4_temp1_.temp,0.265368755887204
4_temp2_degC,0.2651343981353328
4_temp1_degC,0.26508739689960376
5_temp4_.temp,0.26478708067649936
5_temp4_degC,0.2643119128010044
5_temp3_.temp,0.2637090198786374
5_temp3_degC,0.263218955525962
1_temp4_degC,0.25762300388948195
1_temp4_.temp,0.2575981943591447
1_temp3_degC,0.2575416048024647
1_temp3_.temp,0.2575155407806262
3_temp1_.temp,0.2541925522558269
3_temp1_degC,0.2541898494587922
0_passive.s,0.2539960257837362
3_cpu17_.usr,0.2536839652844688
1_cpu0_.usr,0.25066238879691505
0_temp2_degC,0.24893697586723929
0_temp2_.temp,0.24891965382207065
2_dev8.5_.util,0.24190756653866727
0_cpu8_.usr,0.24126468621428904
2_dev252.0_.util,0.24025202232687007
2_dev8.0_.util,0.24016880382690167
5_cpu18_.usr,0.2364007819616324
4_cpu12_.usr,0.23414419267870495
0_cpu2_.usr,0.23331044689335106
1_all_..usr,0.23145846301128156
4_cpu0_.usr,0.22825249996252603
2_cpu0_.soft,0.22812689883020332
2_cpu0_.usr,0.22811553843499927
4_all_..usr,0.22739634652446658
2_kbdirty,0.22449344955148642
1_passive.s,0.22350259062299674
0_cpu16_.usr,0.22225903230720465
1_rtps,0.2220011554786496
1_dev8.5_tps,0.22171528689908768
4_cpu8_.usr,0.22144114494893205
1_dev8.0_tps,0.22097757112976402
1_tps,0.22087241344779202
0_cpu14_.usr,0.22032100401304155
1_i116_intr.s,0.22023075168681686
1_cpu10_.usr,0.2201282986238957
0_cpu12_.usr,0.21825925908700358
5_kbdirty,0.21752686532855076
0_cpu6_.usr,0.21737957034958216
5_cpu20_.usr,0.21664785362846223
2_cpu22_.sys,0.21559356121574902
1_cpu8_.usr,0.21538207342569227
0_cpu0_.usr,0.21528325363662373
4_dev8.5_.util,0.21165897753358948
1_dev252.0_tps,0.2114995550374394
4_dev252.0_.util,0.21040800064568566
4_dev8.0_.util,0.2103712353723944
4_cpu6_.usr,0.20738487090843502
0_cpu4_.usr,0.20465444336122582
0_cpu18_.usr,0.20449400284140648
0_cpu20_.usr,0.2038431715905954
1_fault.s,0.20229496239721306
0_cpu8_.soft,0.19978769582954123
4_cpu4_.usr,0.19699899813955288
1_cpu6_.usr,0.19660372683366245
2_passive.s,0.1944858550995845
1_cpu20_.usr,0.19191849594642557
1_cpu12_.usr,0.19089064927437546
5_all_..usr,0.190865110870855
2_cpu18_.sys,0.19065461755027577
3_temp2_.temp,0.1901447366587973
3_temp2_degC,0.19011745167555763
1_cpu16_.usr,0.1900064851173522
1_cpu14_.usr,0.18913642153071336
1_cpu4_.usr,0.18883580348669088
2_cpu10_.soft,0.18877978092849348
5_cpu12_.usr,0.18783585971107863
2_cpu8_.usr,0.18699884011214232
1_cpu18_.usr,0.1867608633610552
2_cpu10_.usr,0.18646434099717096
1_cpu20_.soft,0.1860992873484338
3_cpu15_.sys,0.1854929175538612
2_dev252.0_tps,0.18194641928184832
4_cpu20_.usr,0.18192972039075428
0_rtps,0.1815440765300678
3_dev8.5_.util,0.18137674807098306
5_cpu8_.usr,0.18072602041718755
2_dev8.0_tps,0.180178153969442
2_tps,0.18011822781140358
2_i116_intr.s,0.18010692339955645
2_dev8.5_tps,0.18007047202453214
0_i116_intr.s,0.17976592725714144
0_tps,0.1790251423844577
0_dev8.5_tps,0.17888097029224337
0_dev8.0_tps,0.17887588941643764
0_cpu0_.soft,0.17846199209737396
5_cpu6_.usr,0.17826527708711343
2_temp3_.temp,0.1780641096360335
2_temp4_.temp,0.17803008984930827
2_temp3_degC,0.1779600044838105
2_temp4_degC,0.17792048857541176
4_temp4_.temp,0.1777729251001205
4_temp4_degC,0.17774483575301533
2_cpu4_.sys,0.1776106134421711
2_cpu14_.usr,0.1776071101942586
1_bread.s,0.1773837960760821
1_dev8.0_rd_sec.s,0.1773836297628926
