,0
0_i133_intr.s,0.1440281249276555
42_RxBytes,0.038568466982019795
4_frmpg.s,0.01976369699059087
5_cpu8_.sys,0.017213594034162786
30_TxBytes.1,0.016623328574946073
5_cpu8_.idle,0.016331939878338475
4_kbmemused,0.013683386932621455
6_TxBytes,0.01357126217932613
5_frmpg.s,0.01293069155987473
2_cpu20_.sys,0.012540360131251784
5_eth1_rxkB.s,0.011756143771691483
17_TxPacktes.1,0.011587740518972947
3_eth1_rxpck.s,0.010330489991489248
0_cpu8_.idle,0.009933798609754033
5_cpu10_.idle,0.009843404874582571
2_i139_intr.s,0.009731135474168826
0_cpu19_.sys,0.009704934475701053
32_RxPacktes,0.009472677885131363
2_dentunusd,0.009220517015575193
2_cpu17_.sys,0.009153785169984524
4_dev8.0_avgrq.sz,0.009058531101836987
3_cpu13_.sys,0.009004639661179765
2_bread.s,0.008795105368372287
2_cpu19_.sys,0.008730101556231558
31_RxBytes,0.008630796408518845
5_cpu22_.sys,0.00849063947730214
4_dev252.0_await,0.00843122711141061
3_eth1_txpck.s,0.008280422351043997
15_RxPacktes.1,0.00823387792224105
0_i131_intr.s,0.00807218861371999
0_irec.s,0.008063381264760017
2_dev8.5_.util,0.007995475696911827
1_kbmemused,0.00789400457437365
1_RxBytes,0.007724564695961325
2_temp3_degC,0.007537706170930541
0_temp2_degC,0.0074604798304650334
37_RxPacktes,0.007453184469800633
21_RxBytes,0.007412204999489545
0_campg.s,0.007409493630483808
1_dev252.0_tps,0.007358067731400262
3_cpu0_.usr,0.00732212832840187
4_sum_intr.s,0.007302997925830006
5_cpu14_.sys,0.0072591897978240205
3_cswch.s,0.007254438311484202
15_TxPacktes.1,0.007250142545875554
25_RxPacktes,0.00718757861666089
5_eth1_rxpck.s,0.007154865956827084
30_RxBytes.1,0.006983654956157949
25_TxBytes,0.006868098440421721
3_X..memused,0.006832997865133456
36_RxBytes,0.006810829022963752
2_dev8.0_rd_sec.s,0.006650220717537336
17_RxBytes.1,0.006592488692982545
4_X..memused,0.006505512052585886
4_all_..iowait,0.00645126044007817
1_dev252.0_await,0.0064444825209244916
5_temp1_degC,0.00642950412965646
5_dev252.0_tps,0.00638239988875012
41_TxBytes,0.006336882875660618
2_temp2_degC,0.0063046147420559705
3_cpu13_.usr,0.006188803456108308
3_i130_intr.s,0.006061285558627016
28_TxBytes,0.006053215722146058
2_ldavg.15,0.0060429756120635595
1_RxPacktes,0.006042550931770708
5_cpu10_.sys,0.00600855835392702
25_RxBytes,0.005943547419880362
1_dev8.5_await,0.005875687734212896
0_eth1_txkB.s,0.005813890686025054
24_TxPacktes,0.0054796036355674585
4_kbdirty,0.0054621269318263985
0_tps,0.005371552340386078
5_dev252.0_svctm,0.004988457629170271
29_TxBytes.1,0.004314987096105849
0_kbinact,0.004195136409831146
4_campg.s,0.004186007411889023
30_RxPacktes.1,0.003506063445178847
38_TxPacktes,0.0033520554899278926
15_TxBytes,0.003283362822162639
1_oseg.s,0.003188192991446539
