3.617621527777777901e-01
7.369791666666666297e-01
7.988281250000000000e-01
8.250868055555555802e-01
8.446180555555555802e-01
8.585069444444444198e-01
8.723958333333333703e-01
8.786892361111111605e-01
8.899739583333333703e-01
9.034288194444444198e-01
9.155815972222222099e-01
9.333767361111111605e-01
