1.093750000000000000e-01
3.441840277777777901e-01
2.287326388888888951e-01
2.235243055555555525e-01
3.237847222222222099e-01
6.532118055555555802e-01
8.072916666666666297e-01
8.476562500000000000e-01
8.576388888888888395e-01
8.784722222222222099e-01
8.997395833333333703e-01
9.162326388888888395e-01
