3.430000000000000000e+02
6.250000000000000000e+02
6.370000000000000000e+02
1.155000000000000000e+03
2.198000000000000000e+03
2.885000000000000000e+03
3.646000000000000000e+03
3.699000000000000000e+03
3.785000000000000000e+03
4.612000000000000000e+03
